Recording	Participant	TOI	Interval	clause_type	number	AOI	stimulus	Total_duration_of_fixations	Average_duration_of_fixations	Number_of_fixations	Duration_of_first_fixation	Number_of_saccades_in_AOI
Recording2	Test Participant 1	Stimulus	51	sr	ss	Rectangle 2	s3	19	19	1	19	0
Recording2	Test Participant 1	Stimulus	51	sr	ss	Rectangle 3	s4	0		0		0
Recording2	Test Participant 1	Stimulus	51	sr	ss	Rectangle 3	s4	387	193	2	300	1
Recording2	Test Participant 1	Stimulus	51	sr	ss	Rectangle 4	s5	0		0		0
Recording2	Test Participant 1	Stimulus	51	sr	ss	Rectangle 4	s5	0		0		0
Recording2	Test Participant 1	Stimulus	52	sr	ss	Rectangle	s1	0		0		0
Recording2	Test Participant 1	Stimulus	52	sr	ss	Rectangle	s1	0		0		0
Recording2	Test Participant 1	Stimulus	52	sr	ss	Rectangle 1	s2	0		0		0
Recording2	Test Participant 1	Stimulus	52	sr	ss	Rectangle 1	s2	0		0		0
Recording2	Test Participant 1	Stimulus	52	sr	ss	Rectangle 2	s3	0		0		0
Recording2	Test Participant 1	Stimulus	52	sr	ss	Rectangle 2	s3	0		0		0
Recording2	Test Participant 1	Stimulus	52	sr	ss	Rectangle 3	s4	169	169	1	169	0
Recording2	Test Participant 1	Stimulus	52	sr	ss	Rectangle 3	s4	27	27	1	27	0
Recording2	Test Participant 1	Stimulus	52	sr	ss	Rectangle 4	s5	195	195	1	195	0
Recording2	Test Participant 1	Stimulus	52	sr	ss	Rectangle 4	s5	0		0		0
Recording2	Test Participant 1	Stimulus	53	sr,filler	ss	Rectangle	s1	0		0		0
Recording2	Test Participant 1	Stimulus	53	sr,filler	ss	Rectangle 1	s2	0		0		0
Recording2	Test Participant 1	Stimulus	53	sr,filler	ss	Rectangle 2	s3	0		0		0
Recording2	Test Participant 1	Stimulus	53	sr,filler	ss	Rectangle 3	s4	0		0		0
Recording2	Test Participant 1	Stimulus	53	sr,filler	ss	Rectangle 4	s5	36	36	1	36	0
Recording2	Test Participant 1	Eye Tracker Items.017	1	sr	ss	Rectangle	s1	367	367	1	367	0
Recording2	Test Participant 1	Eye Tracker Items.017	1	sr	ss	Rectangle 1	s2	0		0		0
Recording2	Test Participant 1	Eye Tracker Items.017	1	sr	ss	Rectangle 2	s3	0		0		0
Recording2	Test Participant 1	Eye Tracker Items.017	1	sr	ss	Rectangle 3	s4	0		0		0
Recording2	Test Participant 1	Eye Tracker Items.017	1	sr	ss	Rectangle 4	s5	0		0		0
Recording2	Test Participant 1	Eye Tracker Items.018	1	sr	ss	Rectangle	s1	369	369	1	369	0
Recording2	Test Participant 1	Eye Tracker Items.018	1	sr	ss	Rectangle 1	s2	64	64	1	64	0
Recording2	Test Participant 1	Eye Tracker Items.018	1	sr	ss	Rectangle 2	s3	0		0		0
Recording2	Test Participant 1	Eye Tracker Items.018	1	sr	ss	Rectangle 3	s4	0		0		0
Recording2	Test Participant 1	Eye Tracker Items.018	1	sr	ss	Rectangle 4	s5	0		0		0
Recording2	Test Participant 1	Eye Tracker Items.019	1	sr	ss	Rectangle	s1	0		0		0
Recording2	Test Participant 1	Eye Tracker Items.019	1	sr	ss	Rectangle 1	s2	369	369	1	369	0
Recording2	Test Participant 1	Eye Tracker Items.019	1	sr	ss	Rectangle 2	s3	0		0		0
Recording2	Test Participant 1	Eye Tracker Items.019	1	sr	ss	Rectangle 3	s4	0		0		0
Recording2	Test Participant 1	Eye Tracker Items.019	1	sr	ss	Rectangle 4	s5	0		0		0
Recording2	Test Participant 1	Eye Tracker Items.020	1	sr	ss	Rectangle	s1	0		0		0
Recording2	Test Participant 1	Eye Tracker Items.020	1	sr	ss	Rectangle 1	s2	0		0		0
Recording2	Test Participant 1	Eye Tracker Items.020	1	sr	ss	Rectangle 2	s3	364	364	1	364	0
Recording2	Test Participant 1	Eye Tracker Items.020	1	sr	ss	Rectangle 3	s4	0		0		0
Recording2	Test Participant 1	Eye Tracker Items.020	1	sr	ss	Rectangle 4	s5	0		0		0
Recording2	Test Participant 1	Eye Tracker Items.021	1	sr	ss	Rectangle	s1	0		0		0
Recording2	Test Participant 1	Eye Tracker Items.021	1	sr	ss	Rectangle 1	s2	0		0		0
Recording2	Test Participant 1	Eye Tracker Items.021	1	sr	ss	Rectangle 2	s3	19	19	1	19	0
Recording2	Test Participant 1	Eye Tracker Items.021	1	sr	ss	Rectangle 3	s4	414	207	2	300	1
Recording2	Test Participant 1	Eye Tracker Items.021	1	sr	ss	Rectangle 4	s5	0		0		0
Recording2	Test Participant 1	Eye Tracker Items.022	1	sr	ss	Rectangle	s1	0		0		0
Recording2	Test Participant 1	Eye Tracker Items.022	1	sr	ss	Rectangle 1	s2	0		0		0
Recording2	Test Participant 1	Eye Tracker Items.022	1	sr	ss	Rectangle 2	s3	0		0		0
Recording2	Test Participant 1	Eye Tracker Items.022	1	sr	ss	Rectangle 3	s4	169	169	1	169	0
Recording2	Test Participant 1	Eye Tracker Items.022	1	sr	ss	Rectangle 4	s5	231	231	1	231	0
Recording2	Test Participant 1	Eye Tracker Items.104	1	sr	sp	Rectangle	s1	264	264	1	264	0
Recording2	Test Participant 1	Eye Tracker Items.104	1	sr	sp	Rectangle 1	s2	186	186	1	186	0
Recording2	Test Participant 1	Eye Tracker Items.104	1	sr	sp	Rectangle 2	s3	0		0		0
Recording2	Test Participant 1	Eye Tracker Items.104	1	sr	sp	Rectangle 3	s4	0		0		0
Recording2	Test Participant 1	Eye Tracker Items.104	1	sr	sp	Rectangle 4	s5	0		0		0
Recording2	Test Participant 1	Eye Tracker Items.105	1	sr	sp	Rectangle	s1	286	286	1	286	0
Recording2	Test Participant 1	Eye Tracker Items.105	1	sr	sp	Rectangle 1	s2	198	198	1	198	0
Recording2	Test Participant 1	Eye Tracker Items.105	1	sr	sp	Rectangle 2	s3	0		0		0
Recording2	Test Participant 1	Eye Tracker Items.105	1	sr	sp	Rectangle 3	s4	0		0		0
Recording2	Test Participant 1	Eye Tracker Items.105	1	sr	sp	Rectangle 4	s5	0		0		0
Recording2	Test Participant 1	Eye Tracker Items.106	1	sr	sp	Rectangle	s1	0		0		0
Recording2	Test Participant 1	Eye Tracker Items.106	1	sr	sp	Rectangle 1	s2	286	286	1	286	0
Recording2	Test Participant 1	Eye Tracker Items.106	1	sr	sp	Rectangle 2	s3	114	114	1	114	0
Recording2	Test Participant 1	Eye Tracker Items.106	1	sr	sp	Rectangle 3	s4	0		0		0
Recording2	Test Participant 1	Eye Tracker Items.106	1	sr	sp	Rectangle 4	s5	0		0		0
Recording2	Test Participant 1	Eye Tracker Items.107	1	sr	sp	Rectangle	s1	0		0		0
Recording2	Test Participant 1	Eye Tracker Items.107	1	sr	sp	Rectangle 1	s2	0		0		0
Recording2	Test Participant 1	Eye Tracker Items.107	1	sr	sp	Rectangle 2	s3	336	168	2	119	1
Recording2	Test Participant 1	Eye Tracker Items.107	1	sr	sp	Rectangle 3	s4	98	98	1	98	0
Recording2	Test Participant 1	Eye Tracker Items.107	1	sr	sp	Rectangle 4	s5	0		0		0
Recording2	Test Participant 1	Eye Tracker Items.108	1	sr	sp	Rectangle	s1	0		0		0
Recording2	Test Participant 1	Eye Tracker Items.108	1	sr	sp	Rectangle 1	s2	0		0		0
Recording2	Test Participant 1	Eye Tracker Items.108	1	sr	sp	Rectangle 2	s3	0		0		0
Recording2	Test Participant 1	Eye Tracker Items.108	1	sr	sp	Rectangle 3	s4	467	156	3	169	2
Recording2	Test Participant 1	Eye Tracker Items.108	1	sr	sp	Rectangle 4	s5	0		0		0
Recording2	Test Participant 1	Eye Tracker Items.109	1	sr	sp	Rectangle	s1	0		0		0
Recording2	Test Participant 1	Eye Tracker Items.109	1	sr	sp	Rectangle 1	s2	0		0		0
Recording2	Test Participant 1	Eye Tracker Items.109	1	sr	sp	Rectangle 2	s3	0		0		0
Recording2	Test Participant 1	Eye Tracker Items.109	1	sr	sp	Rectangle 3	s4	152	152	1	152	0
Recording2	Test Participant 1	Eye Tracker Items.109	1	sr	sp	Rectangle 4	s5	348	348	1	348	0
Recording2	Test Participant 1	practice_1_s1	1	practice		Rectangle	s1	798	798	1	798	0
Recording2	Test Participant 1	practice_1_s1	1	practice		Rectangle 1	s1	798	798	1	798	0
Recording2	Test Participant 1	practice_1_s1	1	practice		Rectangle 2	s2	150	150	1	150	0
Recording2	Test Participant 1	practice_1_s1	1	practice		Rectangle 3	s3	0		0		0
Recording2	Test Participant 1	practice_1_s1	1	practice		Rectangle 4	s4	0		0		0
Recording2	Test Participant 1	practice_1_s1	1	practice		Rectangle 5	s5	136	136	1	136	0
Recording2	Test Participant 1	practice_1_s1	2	practice		Rectangle	s1	864	864	1	864	0
Recording2	Test Participant 1	practice_1_s1	2	practice		Rectangle 1	s1	864	864	1	864	0
Recording2	Test Participant 1	practice_1_s1	2	practice		Rectangle 2	s2	0		0		0
Recording2	Test Participant 1	practice_1_s1	2	practice		Rectangle 3	s3	117	117	1	117	0
Recording2	Test Participant 1	practice_1_s1	2	practice		Rectangle 4	s4	0		0		0
Recording2	Test Participant 1	practice_1_s1	2	practice		Rectangle 5	s5	0		0		0
Recording2	Test Participant 1	practice_1_s2	1	practice		Rectangle	s1	119	119	1	119	0
Recording2	Test Participant 1	practice_1_s2	1	practice		Rectangle 1	s2	250	250	1	250	0
Recording2	Test Participant 1	practice_1_s2	1	practice		Rectangle 2	s3	0		0		0
Recording2	Test Participant 1	practice_1_s2	1	practice		Rectangle 3	s4	0		0		0
Recording2	Test Participant 1	practice_1_s2	1	practice		Rectangle 4	s5	0		0		0
Recording2	Test Participant 1	practice_1_s2	2	practice		Rectangle	s1	2	2	1	2	0
Recording2	Test Participant 1	practice_1_s2	2	practice		Rectangle 1	s2	267	267	1	267	0
Recording2	Test Participant 1	practice_1_s2	2	practice		Rectangle 2	s3	0		0		0
Recording2	Test Participant 1	practice_1_s2	2	practice		Rectangle 3	s4	0		0		0
Recording2	Test Participant 1	practice_1_s2	2	practice		Rectangle 4	s5	0		0		0
Recording2	Test Participant 1	practice_1_s3	1	practice		Rectangle	s1	0		0		0
Recording2	Test Participant 1	practice_1_s3	1	practice		Rectangle 1	s2	0		0		0
Recording2	Test Participant 1	practice_1_s3	1	practice		Rectangle 2	s3	317	317	1	317	0
Recording2	Test Participant 1	practice_1_s3	1	practice		Rectangle 3	s4	98	98	1	98	0
Recording2	Test Participant 1	practice_1_s3	1	practice		Rectangle 4	s5	0		0		0
Recording2	Test Participant 1	practice_1_s3	2	practice		Rectangle	s1	0		0		0
Recording2	Test Participant 1	practice_1_s3	2	practice		Rectangle 1	s2	0		0		0
Recording2	Test Participant 1	practice_1_s3	2	practice		Rectangle 2	s3	231	231	1	231	0
Recording2	Test Participant 1	practice_1_s3	2	practice		Rectangle 3	s4	0		0		0
Recording2	Test Participant 1	practice_1_s3	2	practice		Rectangle 4	s5	0		0		0
Recording2	Test Participant 1	practice_1_s4	1	practice		Rectangle	s1	0		0		0
Recording2	Test Participant 1	practice_1_s4	1	practice		Rectangle 1	s2	0		0		0
Recording2	Test Participant 1	practice_1_s4	1	practice		Rectangle 2	s3	0		0		0
Recording2	Test Participant 1	practice_1_s4	1	practice		Rectangle 3	s4	369	184	2	136	1
Recording2	Test Participant 1	practice_1_s4	1	practice		Rectangle 4	s5	48	48	1	48	0
Recording2	Test Participant 1	practice_1_s4	2	practice		Rectangle	s1	0		0		0
Recording2	Test Participant 1	practice_1_s4	2	practice		Rectangle 1	s2	0		0		0
Recording2	Test Participant 1	practice_1_s4	2	practice		Rectangle 2	s3	19	19	1	19	0
Recording2	Test Participant 1	practice_1_s4	2	practice		Rectangle 3	s4	233	233	1	233	0
Recording2	Test Participant 1	practice_1_s4	2	practice		Rectangle 4	s5	31	31	1	31	0
Recording2	Test Participant 1	practice_1_s5	1	practice		Rectangle	s1	0		0		0
Recording2	Test Participant 1	practice_1_s5	1	practice		Rectangle 1	s2	0		0		0
Recording2	Test Participant 1	practice_1_s5	1	practice		Rectangle 2	s3	0		0		0
Recording2	Test Participant 1	practice_1_s5	1	practice		Rectangle 3	s4	0		0		0
Recording2	Test Participant 1	practice_1_s5	1	practice		Rectangle 4	s5	433	217	2	136	1
Recording2	Test Participant 1	practice_1_s5	2	practice		Rectangle	s1	0		0		0
Recording2	Test Participant 1	practice_1_s5	2	practice		Rectangle 1	s2	0		0		0
Recording2	Test Participant 1	practice_1_s5	2	practice		Rectangle 2	s3	0		0		0
Recording2	Test Participant 1	practice_1_s5	2	practice		Rectangle 3	s4	0		0		0
Recording2	Test Participant 1	practice_1_s5	2	practice		Rectangle 4	s5	317	158	2	186	1
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	121	61	2	119	0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	0		0		0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	0		0		0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	0		0		0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	1662	831	2	798	0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	0		0		0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	0		0		0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	0		0		0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	367	367	1	367	0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	369	369	1	369	0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	0		0		0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	0		0		0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	0		0		0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	286	286	1	286	0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	0		0		0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	264	264	1	264	0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle	s1	0		0		0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	517	258	2	250	0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s1	1662	831	2	798	0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	286	286	1	286	0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	369	369	1	369	0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	64	64	1	64	0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	198	198	1	198	0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	186	186	1	186	0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 1	s2	0		0		0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	19	19	1	19	0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	548	274	2	317	0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s2	150	150	1	150	0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	364	364	1	364	0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	114	114	1	114	0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	336	168	2	119	1
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	0		0		0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 2	s3	19	19	1	19	0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	602	201	3	136	1
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	98	98	1	98	0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s3	117	117	1	117	0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	169	169	1	169	0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	152	152	1	152	0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	467	156	3	169	2
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	98	98	1	98	0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	0		0		0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 3	s4	414	207	2	300	1
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 4	s5	79	39	2	48	0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 4	s5	750	188	4	136	2
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 4	s4	0		0		0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 4	s5	231	231	1	231	0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 4	s5	348	348	1	348	0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 4	s5	0		0		0
Recording2	Test Participant 1	Entire Recording	1	or,sr,filler,practice	ss,pp,sp,ps	Rectangle 5	s5	136	136	1	136	0
Recording3	Test Participant 1	Stimulus	2	practice		Rectangle	s1	367	367	1	367	0
Recording3	Test Participant 1	Stimulus	2	practice		Rectangle 1	s1	367	367	1	367	0
Recording3	Test Participant 1	Stimulus	2	practice		Rectangle 2	s2	0		0		0
Recording3	Test Participant 1	Stimulus	2	practice		Rectangle 3	s3	179	179	1	179	0
Recording3	Test Participant 1	Stimulus	2	practice		Rectangle 4	s4	0		0		0
Recording3	Test Participant 1	Stimulus	2	practice		Rectangle 5	s5	0		0		0
Recording3	Test Participant 1	Stimulus	3	practice		Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	3	practice		Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	3	practice		Rectangle 1	s2	213	213	1	213	0
Recording3	Test Participant 1	Stimulus	3	practice		Rectangle 1	s1	0		0		0
Recording3	Test Participant 1	Stimulus	3	practice		Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	3	practice		Rectangle 2	s2	0		0		0
Recording3	Test Participant 1	Stimulus	3	practice		Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	3	practice		Rectangle 3	s3	0		0		0
Recording3	Test Participant 1	Stimulus	3	practice		Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	3	practice		Rectangle 4	s4	0		0		0
Recording3	Test Participant 1	Stimulus	3	practice		Rectangle 5	s5	0		0		0
Recording3	Test Participant 1	Stimulus	4	practice		Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	4	practice		Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	4	practice		Rectangle 1	s2	40	40	1	40	0
Recording3	Test Participant 1	Stimulus	4	practice		Rectangle 1	s2	163	163	1	163	0
Recording3	Test Participant 1	Stimulus	4	practice		Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	4	practice		Rectangle 2	s3	267	267	1	267	0
Recording3	Test Participant 1	Stimulus	4	practice		Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	4	practice		Rectangle 3	s4	71	71	1	71	0
Recording3	Test Participant 1	Stimulus	4	practice		Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	4	practice		Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	5	practice		Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	5	practice		Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	5	practice		Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	5	practice		Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	5	practice		Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	5	practice		Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	5	practice		Rectangle 3	s4	329	165	2	146	1
Recording3	Test Participant 1	Stimulus	5	practice		Rectangle 3	s4	33	33	1	33	0
Recording3	Test Participant 1	Stimulus	5	practice		Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	5	practice		Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	6	practice		Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	6	practice		Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	6	practice		Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	6	practice		Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	6	practice		Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	6	practice		Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	6	practice		Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	6	practice		Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	6	practice		Rectangle 4	s5	0		0		0
Recording3	Test Participant 1	Stimulus	6	practice		Rectangle 4	s5	196	196	1	196	0
Recording3	Test Participant 1	Stimulus	7	practice		Rectangle	s1	0		0		0
Recording3	Test Participant 1	Stimulus	7	practice		Rectangle 1	s2	0		0		0
Recording3	Test Participant 1	Stimulus	7	practice		Rectangle 2	s3	0		0		0
Recording3	Test Participant 1	Stimulus	7	practice		Rectangle 3	s4	0		0		0
Recording3	Test Participant 1	Stimulus	7	practice		Rectangle 4	s5	41	41	1	41	0
Recording3	Test Participant 1	Stimulus	17	practice		Rectangle	s1	0		0		0
